AM;PTN;19000;ABDALA HABIB FRAXE JUNIOR;ABDALA FRAXE;Deputado Estadual;Apto;Deferido
SC;PSD;55000;DARCI DE MATOS;DARCI DE MATOS;Deputado Estadual;Apto;Deferido
ES;PRP;44569;DARY ALVES PAGUNG;DARY PAGUNG;Deputado Estadual;Apto;Deferido
AM;PSD;55055;DAVID ANTONIO ABISAI PEREIRA DE ALMEIDA;DAVID ALMEIDA;Deputado Estadual;Apto;Deferido
AL;PSB;40699;DAVID CABRAL DAVINO FILHO;DAVI DAVINO;Deputado Estadual;Apto;Deferido
CE;PRB;10000;DAVID DE ALBUQUERQUE DURAND;DAVID DURAND;Deputado Estadual;Apto;Deferido
BA;PROS;90900;DAVID SILVA RIOS;DR. DAVID RIOS;Deputado Estadual;Apto;Deferido
SP;PPS;23123;DAVID ZAIA;DAVI ZAIA;Deputado Estadual;Apto;Deferido
MG;PR;22100;DEIR� MOREIRA MARRA;DEIR� MARRA;Deputado Estadual;Apto;Deferido
RJ;PTN;19456;DEODALTO JOSE FERREIRA;DR. DEODALTO;Deputado Estadual;Apto;Deferido
AM;PDT;12222;DERMILSON CARVALHO DAS CHAGAS;DERMILSON CHAGAS;Deputado Estadual;Apto;Deferido
PR;PSC;20410;DEVANIL REGINALDO DA SILVA;COBRA REPORTER;Deputado Estadual;Apto;Deferido
RR;PSL;17258;DHIEGO COELHO FOGA�A;DHIEGO COELHO;Deputado Estadual;Apto;Deferido
GO;PSD;55333;DIEGO VAZ SORGATTO;DIEGO SORGATTO;Deputado Estadual;Apto;Deferido
MT;DEM;25125;DILMAR DAL BOSCO;DILMAR DALBOSCO;Deputado Estadual;Apto;Deferido
MG;PTB;14190;DILZON LUIZ DE MELO;DILZON MELO;Deputado Estadual;Apto;Deferido
PB;PSDB;45245;DINALDO MEDEIROS WANDERLEY FILHO;DINALDINHO;Deputado Estadual;Apto;Deferido
RS;PDT;12456;DIOGENES LUIS BASEGIO;DR BASEGIO;Deputado Estadual;Apto;Deferido
PE;PSB;40100;DIOGO CAS� MORAES;DIOGO MORAES;Deputado Estadual;Apto;Deferido
RJ;PP;11111;DION�SIO DE SOUZA LINS;DION�SIO LINS;Deputado Estadual;Apto;Deferido
SC;PMDB;15234;DIRCE APARECIDA HEIDERSCHEIDT;DIRCE HEIDERSCHEIDT;Deputado Estadual;Apto;Deferido
MG;PHS;31111;DIRCEU DOS SANTOS RIBEIRO;DIRCEU RIBEIRO;Deputado Estadual;Apto;Deferido
SC;PT;13450;DIRCEU LUIZ DRESCH;DIRCEU DRESCH;Deputado Estadual;Apto;Deferido
PA;PT;13133;DIRCEU TEN CATEN PIES;DIRCEU TEN CATEN;Deputado Estadual;Apto;Deferido
PA;PRB;10147;DIVINO DOS SANTOS;DIVINO;Deputado Estadual;Apto;Deferido
RJ;PMDB;15101;DOMINGOS INACIO BRAZ�O;DOMINGOS BRAZ�O;Deputado Estadual;Apto;Deferido
MG;PT;13139;DURVAL �NGELO ANDRADE;DURVAL �NGELO;Deputado Estadual;Apto;Deferido
AC;PSDC;27000;EBER SILVA MACHADO;EBER MACHADO;Deputado Estadual;Apto;Deferido
MA;PV;43333;EDILAZIO GOMES DA SILVA JUNIOR;EDILAZIO;Deputado Estadual;Apto;Deferido
PE;PSOL;50000;EDILSON FRANCISCO DA SILVA;EDILSON SILVA;Deputado Estadual;Apto;Deferido
AL;PSDB;45555;EDIVAL VIEIRA GAIA FILHO;EDVAL GAIA;Deputado Estadual;Apto;Deferido
MA;PTC;36123;EDIVALDO DE HOLANDA BRAGA;EDIVALDO HOLANDA;Deputado Estadual;Apto;Deferido
BA;PSC;20777;EDIVAN FERNANDES DE ALMEIDA;VANDO;Deputado Estadual;Apto;Deferido
PB;PEN;51789;EDMILSON DE ARAUJO SOARES;EDMILSON SOARES;Deputado Estadual;Apto;Deferido
SP;DEM;25118;EDMIR JOS� ABI CHEDID;EDMIR CHEDID;Deputado Estadual;Apto;Deferido
AP;PROS;90369;EDNA AUZIER;EDNA AUZIER;Deputado Estadual;Apto;Deferido
RJ;PMDB;15088;EDSON ALBERTASSI;EDSON ALBERTASSI;Deputado Estadual;Apto;Deferido
MA;PSL;17888;EDSON CUNHA DE ARAUJO;EDSON ARAUJO;Deputado Estadual;Apto;Deferido
PR;PRB;10123;EDSON DA SILVA PRACZYK;PASTOR EDSON PRACZYK;Deputado Estadual;Apto;Deferido
PI;PSD;55132;EDSON DE CASTRO FERREIRA;EDSON FERREIRA;Deputado Estadual;Apto;Deferido
SP;PV;43001;EDSON DE OLIVEIRA GIRIBONI;GIRIBONI;Deputado Estadual;Apto;Deferido
ES;DEM;25123;EDSON FIGUEIREDO MAGALH�ES;EDSON MAGALH�ES;Deputado Estadual;Apto;Deferido
RO;PMDB;15800;EDSON MARTINS DE PAULA;EDSON MARTINS;Deputado Estadual;Apto;Deferido
RS;PMDB;15200;EDSON MEURER BRUM;EDSON BRUM;Deputado Estadual;Apto;Deferido
SP;PSB;40123;EDSON TOMAZINI;ED THOMAS;Deputado Estadual;Apto;Deferido
AL;PSD;55000;EDUARDO ANTONIO MACEDO HOLANDA;DUDU HOLLANDA;Deputado Estadual;Apto;Deferido
TO;PPS;23222;EDUARDO BONAGURA;EDUARDO DO DERTINS;Deputado Estadual;Apto;Deferido
RS;PDT;12412;EDUARDO DEBACCO LOUREIRO;EDUARDO LOUREIRO;Deputado Estadual;Apto;Deferido
MA;PMN;33123;EDUARDO SALIM BRAIDE;EDUARDO BRAIDE;Deputado Estadual;Apto;Deferido
BA;PP;11222;EDUARDO SEIXAS DE SALLES;EDUARDO SALLES;Deputado Estadual;Apto;Deferido
TO;PMDB;15115;ELENIL DA PENHA ALVES DE BRITO;ELENIL DA PENHA;Deputado Estadual;Apto;Deferido
TO;PROS;90100;ELI DIAS BORGES;ELI BORGES;Deputado Estadual;Apto;Deferido
PA;PSDB;45555;ELIANE ALVES DA SILVA;ELIANE LIMA;Deputado Estadual;Apto;Deferido
GO;PMN;33456;ELIANE GON�ALVES PINHEIRO;ELIANE PINHEIRO;Deputado Estadual;Apto;Deferido
AC;PMDB;15555;ELIANE PEREIRA SINHASIQUE;ELIANE SINHASIQUE;Deputado Estadual;Apto;Deferido
PA;SD;77777;ELIEL PEREIRA FAUSTINO FILHO;ELIEL FAUSTINO;Deputado Estadual;Apto;Deferido
PR;DEM;25155;ELIO LINO RUSCH;ELIO RUSCH;Deputado Estadual;Apto;Deferido
RJ;PSOL;50050;ELIOMAR DE SOUZA COELHO;ELIOMAR COELHO;Deputado Estadual;Apto;Deferido
SP;PT;13456;ELISABETH SAH�O;BETH SAH�O;Deputado Estadual;Apto;Deferido
MG;PT;13913;ELISMAR FERNANDES PRADO;ELISMAR PRADO;Deputado Estadual;Apto;Deferido
AP;PTB;14122;ELIZALMIRA DO SOCORRO ROCHA ARRAES FREIRES;MIRA ROCHA;Deputado Estadual;Apto;Deferido
CE;PT;13123;ELMANO DE FREITAS DA COSTA;ELMANO;Deputado Estadual;Apto;Deferido
RS;PSB;40120;ELTON ROBERTO WEBER;ELTON WEBER;Deputado Estadual;Apto;Deferido
MT;PR;22007;EMANUEL PINHEIRO;EMANUEL PINHEIRO;Deputado Estadual;Apto;Deferido
MG;PT do B;70200;EMIDIO ALVES MADEIRA JUNIOR;EMIDINHO MADEIRA;Deputado Estadual;Apto;Deferido
RS;PDT;12777;ENIO EGON BERGMANN BACCI;ENIO BACCI;Deputado Estadual;Apto;Deferido
SP;PT;13114;ENIO FRANCISCO TATTO;ENIO TATTO;Deputado Estadual;Apto;Deferido
ES;PSD;55555;ENIVALDO EUZEBIO DOS ANJOS;ENIVALDO DOS ANJOS;Deputado Estadual;Apto;Deferido
PA;PMDB;15000;ERALDO SORGE SEBASTI�O PIMENTA;ERALDO PIMENTA;Deputado Estadual;Apto;Deferido
ES;PP;11190;ERICK CABRAL MUSSO;ERICK MUSSO;Deputado Estadual;Apto;Deferido
AP;PRB;10116;ERICLAUDIO ALENCAR ROCHA;ERICLAUDIO;Deputado Estadual;Apto;Deferido
RS;PP;11411;ERNANI POLO;ERNANI POLO;Deputado Estadual;Apto;Deferido
GO;PMDB;15800;ERNESTO GUIMAR�ES ROLLER;ERNESTO ROLLER;Deputado Estadual;Apto;Deferido
CE;PSD;55455;ESMERINO OLIVEIRA ARRUDA COELHO J�NIOR;GONY ARRUDA;Deputado Estadual;Apto;Deferido
PB;PSB;40000;ESTELIZABEL BEZERRA DE SOUZA;ESTELA BEZERRA;Deputado Estadual;Apto;Deferido
SP;DEM;25199;ESTEVAM GALV�O DE OLIVEIRA;ESTEVAM GALV�O;Deputado Estadual;Apto;Deferido
ES;PDT;12444;EUCLERIO DE AZEVEDO SAMPAIO JUNIOR;EUCLERIO SAMPAIO;Deputado Estadual;Apto;Deferido
BA;PDT;12393;EUCLIDES NUNES FERNANDES;EUCLIDES FERNANDES;Deputado Estadual;Apto;Deferido
PI;PTC;36789;EVALDO GOMES DA SILVA;EVALDO GOMES;Deputado Estadual;Apto;Deferido
PR;PSDB;45456;EVANDRO BUQUERA DE FREITAS OLIVEIRA JUNIOR;EVANDRO JUNIOR;Deputado Estadual;Apto;Deferido
CE;PDT;12000;EVANDRO S� BARRETO LEIT�O;EVANDRO LEIT�O;Deputado Estadual;Apto;Deferido
RR;PT;13456;EVANGELISTA SOARES SIQUEIRA;EVANGELISTA SIQUEIRA;Deputado Estadual;Apto;Deferido
PE;PP;11900;EVERALDO CABRAL DE OLIVEIRA;EVERALDO CABRAL;Deputado Estadual;Apto;Deferido
RN;PMDB;15678;EZEQUIEL GALVAO FERREIRA DE SOUZA;EZEQUIEL FERREIRA;Deputado Estadual;Apto;Deferido
RO;PSDC;27777;EZEQUIEL JUNIOR SANTOS DA COSTA;EZEQUIEL JUNIOR;Deputado Estadual;Apto;Deferido
MG;PPS;23000;FABIANO GALLETTI TOLENTINO;FABIANO TOLENTINO;Deputado Estadual;Apto;Deferido
RS;PMDB;15550;F�BIO DE OLIVEIRA BRANCO;F�BIO BRANCO;Deputado Estadual;Apto;Deferido
RJ;PMDB;15300;FABIO FRANCISCO DA SILVA;FABIO SILVA;Deputado Estadual;Apto;Deferido
MA;PDT;12121;F�BIO HENRIQUE DIAS DE  MACEDO;F�BIO MACEDO;Deputado Estadual;Apto;Deferido
PI;PR;22222;FABIO HENRIQUE MENDON�A XAVIER DE OLIVEIRA;F�BIO XAVIER;Deputado Estadual;Apto;Deferido
MA;PT do B;70123;FABIO HENRIQUE RAMOS BRAGA;FABIO BRAGA;Deputado Estadual;Apto;Deferido
MG;PT do B;70123;FABIO JOSE DE OLIVEIRA;FABIO AVELAR;Deputado Estadual;Apto;Deferido
BA;DEM;25110;FABIO LOUREIRO SOUTO;FABIO SOUTO;Deputado Estadual;Apto;Deferido
PI;PT;13111;F�BIO NUNEZ NOVO;F�BIO NOVO;Deputado Estadual;Apto;Deferido
BA;PSB;40040;FABIOLA MANSUR DE CARVALHO;FABIOLA MANSUR;Deputado Estadual;Apto;Deferido
AP;PSOL;50000;FABRICIO BEVILACQUA FURLAN;FABRICIO FURLAN;Deputado Estadual;Apto;Deferido
RJ;PTB;14198;FARID ABR�O DAVID;FARID ABR�O;Deputado Estadual;Apto;Deferido
SP;PEN;51777;FELICIANO NAHIMY FILHO;FELICIANO;Deputado Estadual;Apto;Deferido
MG;PP;11911;FELIPE JOS� FONSECA ATTI�;FELIPE ATTI�;Deputado Estadual;Apto;Deferido
CE;PR;22000;FERNANDA ENEIDA PESSOA CARACAS DE SOUZA;FERNANDA PESSOA;Deputado Estadual;Apto;Deferido
PI;PTB;14114;FERNANDO ALBERTO DE BRITO MONTEIRO;FERNANDO MONTEIRO;Deputado Estadual;Apto;Deferido
PA;PSD;55123;FERNANDO ANT�NIO RODRIGUES COIMBRA;FERNANDO COIMBRA;Deputado Estadual;Apto;Deferido
SP;PSDB;45700;FERNANDO CAPEZ;FERNANDO CAPEZ;Deputado Estadual;Apto;Deferido
SP;PPS;23456;FERNANDO HENRIQUE CURY;FERNANDO CURY;Deputado Estadual;Apto;Deferido
RN;PT;13666;FERNANDO WANDERLEY VARGAS DA SILVA;MINEIRO;Deputado Estadual;Apto;Deferido
RJ;PR;22111;FILIPE BEZERRA RIBEIRO SOARES;FILIPE SOARES;Deputado Estadual;Apto;Deferido
PI;PSDB;45145;FIRMINO SOARES PAULO;FIRMINO PAULO;Deputado Estadual;Apto;Deferido
RJ;PSOL;50111;FL�VIO ALVES SERAFINI;FL�VIO SERAFINI;Deputado Estadual;Apto;Deferido
MS;PSDB;45456;FLAVIO ESGAIB KAYATT;FLAVIO KAYATT;Deputado Estadual;Apto;Deferido
RJ;PP;11120;FLAVIO NANTES BOLSONARO;FL�VIO BOLSONARO;Deputado Estadual;Apto;Deferido
PI;PDT;12369;FLAVIO RODRIGUES NOGUEIRA JUNIOR;FLAVIO NOGUEIRA JR;Deputado Estadual;Apto;Deferido
PI;PT;13678;FLORA IZABEL NOBRE RODRIGUES;FLORA IZABEL;Deputado Estadual;Apto;Deferido
RR;PSDB;45555;FRANCISCA AURELINA DE MEDEIROS LIMA;AURELINA;Deputado Estadual;Apto;Deferido
MA;PT;13888;FRANCISCA FERREIRA;FRANCISCA PRIMO;Deputado Estadual;Apto;Deferido
RR;PRP;44456;FRANCISCO ADJAFRE DE SOUSA NETO;FRANCISCO MOZART;Deputado Estadual;Apto;Deferido
SP;PV;43033;FRANCISCO ANTONIO SARDELLI;CHICO SARDELLI;Deputado Estadual;Apto;Deferido
TO;PMDB;15100;FRANCISCO DA ROCHA MIRANDA;ROCHA MIRANDA;Deputado Estadual;Apto;Deferido
PI;PT;13123;FRANCISCO DAS CHAGAS LIMMA;LIMMA;Deputado Estadual;Apto;Deferido
AC;PMDB;15120;FRANCISCO DAS CHAGAS ROMAO;CHAGAS ROM�O;Deputado Estadual;Apto;Deferido
PA;PMDB;15555;FRANCISCO DAS CHAGAS SILVA MELO FILHO;CHIC�O;Deputado Estadual;Apto;Deferido
RR;PROS;90188;FRANCISCO DE SALES GUERRA NETO;CHICO GUERRA;Deputado Estadual;Apto;Deferido com recurso
MA;PTN;19222;FRANCISCO DE SOUSA DIAS NETO;SOUSA NETO;Deputado Estadual;Apto;Deferido
AM;PSC;20123;FRANCISCO DE SOUZA;FRANCISCO SOUZA;Deputado Estadual;Apto;Deferido
RR;PC do B;65190;FRANCISCO DOS SANTOS SAMPAIO;SOLDADO SAMPAIO;Deputado Estadual;Apto;Deferido
CE;PSDC;27022;FRANCISCO ELY AGUIAR ALVES;ELY AGUIAR;Deputado Estadual;Apto;Deferido
SE;PT;13300;FRANCISCO GUALBERTO DA ROCHA;FRANCISCO GUALBERTO;Deputado Estadual;Apto;Deferido
RR;PP;11111;FRANCISCO JOS� BRITO BEZERRA;BRITO BEZERRA;Deputado Estadual;Apto;Deferido
PR;PSD;55655;FRANCISCO LACERDA BRASILEIRO;CHICO BRASILEIRO;Deputado Estadual;Apto;Deferido
RJ;PMN;33345;FRANCISCO MANOEL DE CARVALHO;CHIQUINHO DA MANGUEIRA;Deputado Estadual;Apto;Deferido
CE;PSD;55555;FRANCISCO OSMAR DI�GENES BAQUIT;OSMAR BAQUIT;Deputado Estadual;Apto;Deferido
GO;PSD;55255;FRANCISCO RODRIGUES VALE JUNIOR;FRANCISCO JR;Deputado Estadual;Apto;Deferido
GO;PHS;31789;FRANCISCO SOBRINHO DE OLIVEIRA;FRANCISCO OLIVEIRA;Deputado Estadual;Apto;Deferido
PE;PSB;40654;FRANCISMAR MENDES PONTES;FRANCISMAR;Deputado Estadual;Apto;Deferido
AM;PSDB;45145;FRANK LUIZ DA CUNHA GARCIA;BI GARCIA;Deputado Estadual;Apto;Deferido
MG;PEN;51333;FREDERICO BORGES DA COSTA;FRED COSTA;Deputado Estadual;Apto;Deferido
RS;PP;11122;FREDERICO CANTORI ANTUNES;FREDERICO ANTUNES;Deputado Estadual;Apto;Deferido
RR;PRB;10111;GABRIEL FIGUEIRA PESSOA PICAN�O;GABRIEL PICAN�O;Deputado Estadual;Apto;Deferido
SC;PSD;55282;GABRIEL SELL RIBEIRO;GABRIEL RIBEIRO;Deputado Estadual;Apto;Deferido
RS;PMDB;15000;GABRIEL VIEIRA DE SOUZA;GABRIEL SOUZA;Deputado Estadual;Apto;Deferido
AL;PRB;10000;GALBA NOVAIS DE CASTRO J�NIOR;GALBA NOVAES;Deputado Estadual;Apto;Deferido
SC;PMDB;15650;GEAN MARQUES LOUREIRO;GEAN LOUREIRO;Deputado Estadual;Apto;Deferido
AC;PP;11111;GEHLEN DINIZ ANDRADE;GEHLEN DINIZ;Deputado Estadual;Apto;Deferido
SC;PSD;55123;GELSON LUIZ MERISIO;GELSON MERISIO;Deputado Estadual;Apto;Deferido
PB;PT do B;70123;GENIVAL MATIAS DE OLIVEIRA FILHO;GENIVAL MATIAS;Deputado Estadual;Apto;Deferido
RR;PSDC;27123;GEORGE DA SILVA DE MELO;GEORGE MELO;Deputado Estadual;Apto;Deferido
RN;PR;22222;GEORGE MONTENEGRO SOARES;GEORGE SOARES;Deputado Estadual;Apto;Deferido
MS;PDT;12012;GEORGE TAKIMOTO;DR. GEORGE TAKIMOTO;Deputado Estadual;Apto;Deferido
SE;PTC;36777;GEORGEO ANTONIO CESPEDES PASSOS;GEORGEO PASSOS;Deputado Estadual;Apto;Deferido
PI;PSD;55789;GEORGIANO FERNANDES LIMA NETO;GEORGIANO;Deputado Estadual;Apto;Deferido
SP;PT;13147;GERALDO LEITE DA CRUZ;GERALDO CRUZ;Deputado Estadual;Apto;Deferido
RJ;PR;22654;GERALDO ROBERTO SIQUEIRA DE SOUZA;GERALDO PUDIM;Deputado Estadual;Apto;Deferido
RS;PDT;12312;GERSON BURMANN;GERSON BURMANN;Deputado Estadual;Apto;Deferido
RR;PRTB;28028;GERSON CHAGAS;CORONEL CHAGAS;Deputado Estadual;Apto;Deferido
PB;PMDB;15199;GERV�SIO AGRIPINO MAIA;GERVASIO MAIA;Deputado Estadual;Apto;Deferido
PI;PRB;10123;GESSIVALDO ISAIAS DE CARVALHO SILVA;PASTOR GESSIVALDO;Deputado Estadual;Apto;Deferido
RN;DEM;25110;GETULIO NUNES DO REGO;GETULIO REGO;Deputado Estadual;Apto;Deferido
SP;DEM;25558;GIL LANCASTER FRAZ�O DE MORAES;GIL LANCASTER;Deputado Estadual;Apto;Deferido
MG;PRB;10100;GILBERTO APARECIDO ABRAMO;GILBERTO ABRAMO;Deputado Estadual;Apto;Deferido
RS;PMDB;15160;GILBERTO CAPOANI;GILBERTO CAPOANI;Deputado Estadual;Apto;Deferido
MG;PP;11210;GILBERTO WAGNER MARTINS PEREIRA ANTUNES;GIL PEREIRA;Deputado Estadual;Apto;Deferido
ES;PV;43456;GILDEVAN ALVES FERNANDES;GILDEVAN FERNANDES;Deputado Estadual;Apto;Deferido
SP;PRB;10123;GILMACI DOS SANTOS BARBOSA;GILMACI SANTOS;Deputado Estadual;Apto;Deferido
RS;PDT;12333;GILMAR SOSSELLA;GILMAR SOSSELLA;Deputado Estadual;Apto;Deferido
SE;PTC;36123;GILSON ANDRADE DE OLIVEIRA;DR GILSON ANDRADE;Deputado Estadual;Apto;Deferido
PR;PSC;20044;GILSON DE SOUZA;GILSON DE SOUZA;Deputado Estadual;Apto;Deferido
ES;PR;22300;GILSON DOS SANTOS LOPES FILHO;GILSINHO LOPES;Deputado Estadual;Apto;Deferido
AL;PSDB;45222;GILVAN GOMES BARROS FILHO;GILVAN BARROS FILHO;Deputado Estadual;Apto;Deferido
SP;PSL;17999;GIRL�NIO GOMES DE OLIVEIRA;GILENO;Deputado Estadual;Apto;Deferido
BA;PT;13234;GIVALDO DA SILVA LOPES;GIKA;Deputado Estadual;Apto;Deferido
AL;PROS;90123;GIVALDO DE S� GOUVEIA J�NIOR;CARIMB�O J�NIOR;Deputado Estadual;Apto;Deferido
MA;PRB;10234;GLALBERT NASCIMENTO CUTRIM;GLALBERT CUTRIM;Deputado Estadual;Apto;Deferido
RJ;PSOL;50030;GLAUCIO JOSE DE MATTOS JULIANELLI;DR. JULIANELLI;Deputado Estadual;Apto;Deferido
RO;PSDC;27456;GLAUCIONE MARIA RODRIGUES;GLAUCIONE;Deputado Estadual;Apto;Deferido
MG;PTN;19123;GLYCON MOREIRA FRANCO;GLAYCON FRANCO;Deputado Estadual;Apto;Deferido
MS;PR;22123;GRAZIELLE SALGADO MACHADO;GRAZIELLE MACHADO;Deputado Estadual;Apto;Deferido
ES;PMDB;15555;GUERINO LUIZ ZANON;GUERINO ZANON;Deputado Estadual;Apto;Deferido
MT;PSDB;45000;GUILHERME ANTONIO MALUF;GUILHERME MALUF;Deputado Estadual;Apto;Deferido
PE;PDT;12345;GUILHERME ARISTOTELES UCHOA CAVALCANTI PESSOA DE MELO;GUILHERME UCHOA;Deputado Estadual;Apto;Deferido
MG;PSDB;45678;GUSTAVO DA CUNHA PEREIRA VALADARES;GUSTAVO VALADARES;Deputado Estadual;Apto;Deferido
MG;DEM;25789;GUSTAVO DE FARIA DIAS CORREA;GUSTAVO CORREA;Deputado Estadual;Apto;Deferido
RN;PROS;90888;GUSTAVO HENRIQUE LIMA DE CARVALHO;GUSTAVO CARVALHO;Deputado Estadual;Apto;Deferido
GO;PSDB;45222;GUSTAVO KOPPAN FAIAD SEBBA;GUSTAVO SEBBA;Deputado Estadual;Apto;Deferido
RN;PMDB;15123;GUSTAVO REGIO TORQUATO FERNANDES;GUSTAVO FERNANDES;Deputado Estadual;Apto;Deferido
RJ;PMDB;15212;GUSTAVO REIS FERREIRA;GUSTAVO TUTUCA;Deputado Estadual;Apto;Deferido
PI;PSB;40555;GUSTAVO SOUSA DE NEIVA;GUSTAVO NEIVA;Deputado Estadual;Apto;Deferido
PA;DEM;25456;HAROLDO MARTINS E SILVA;DR. HAROLDO MARTINS;Deputado Estadual;Apto;Deferido
AC;PDT;12300;HEITOR ANDRADE DE MACEDO FILHO;HEITOR JUNIOR;Deputado Estadual;Apto;Deferido
CE;PDT;12350;HEITOR CORREIA FERRER;HEITOR FERRER;Deputado Estadual;Apto;Deferido
GO;DEM;25111;HELIO ANTONIO DE SOUSA;DR. HELIO;Deputado Estadual;Apto;Deferido
PI;PTB;14454;H�LIO ISA�AS DA SILVA;H�LIO ISA�AS;Deputado Estadual;Apto;Deferido
SP;PSDB;45610;HELIO NISHIMOTO;HELIO NISHIMOTO;Deputado Estadual;Apto;Deferido
MG;PV;43120;HELY TARQUINIO;DR. HELY;Deputado Estadual;Apto;Deferido
MA;PV;43000;HEMETERIO WEBA FILHO;HEMETERIO WEBA;Deputado Estadual;Apto;Deferido
PE;PR;22222;HENRIQUE JOS� QUEIROZ COSTA;HENRIQUE QUEIROZ;Deputado Estadual;Apto;Deferido
GO;PTB;14141;HENRIQUE PAULISTA ARANTES;HENRIQUE ARANTES;Deputado Estadual;Apto;Deferido
ES;PMDB;15100;H�RCULES SILVEIRA;DOUTOR H�RCULES;Deputado Estadual;Apto;Deferido
RN;PMDB;15100;HERMANO DA COSTA MORAES;HERMANO MORAIS;Deputado Estadual;Apto;Deferido
BA;PMDB;15456;HILD�CIO ANTONIO MEIRELES FILHO;HILD�CIO MEIRELES;Deputado Estadual;Apto;Deferido
PA;SD;77123;HILTON ALVES  DE AGUIAR;HILTON AGUIAR;Deputado Estadual;Apto;Deferido
ES;PT;13333;HONORIO JOSE DE SIQUEIRA;PADRE HONORIO;Deputado Estadual;Apto;Deferido
ES;PRP;44300;HUDSON SOARES LEAL;HUDSON LEAL;Deputado Estadual;Apto;Deferido
MA;PDT;12345;HUMBERTO IVAR ARAUJO COUTINHO;HUMBERTO COUTINHO;Deputado Estadual;Apto;Deferido
MS;PDT;12000;HUMBERTO REZENDE PEREIRA;BETO PEREIRA;Deputado Estadual;Apto;Deferido
PB;PMDB;15123;HUMBERTO TROCOLLI JUNIOR;TROCOLLI JR;Deputado Estadual;Apto;Deferido
PR;PSC;20088;HUSSEIN BAKRI;HUSSEIN BAKRI;Deputado Estadual;Apto;Deferido
SP;PTN;19111;IGOR SOARES EBERT;IGOR SOARES;Deputado Estadual;Apto;Deferido
MG;PV;43000;IN�CIO FRANCO;INACIO FRANCO;Deputado Estadual;Apto;Deferido
PB;PT do B;70000;IN�CIO JUSTINO FALC�O PEREIRA;IN�CIO FALC�O;Deputado Estadual;Apto;Deferido
AL;PSB;40123;INACIO LOIOLA DAMASCENO FREITAS;INACIO LOIOLA;Deputado Estadual;Apto;Deferido
SE;PC do B;65555;INALDO LUIS DA SILVA;PADRE INALDO;Deputado Estadual;Apto;Deferido
